id,comment,label
train_006323,"không đáng tiền hàng không như trong ảnh
","1
"
train_006324,"có sóng mà xài không được gì hết ai bik cách nào làm cho nó mạnh không
","1
"
train_006325,"chất kem ok nhưng shop bọc hàng không kỹ
","0
"
train_006326,"mình thấy tốt mà có nút học lệnh mà sp dùng ngon
","0
"
train_006327,"không phân loại nên đã phải hỏi nhờ chọn cho bé trai hứa lên hứa xuống vâng vâng dạ dạ xong gửi đồ con gái phản hồi thì 3 ngày sau mới buồn trả lời bảo chọn ngẫu nhiên sao lúc đầu không nói thế đi để tôi đỡ phải mua cho phí tiền
","1
"
train_006328,"chọn giày màu đen sao ra giày màu xám không đúng với hình ảnh chất lượng giày ok
","1
"
train_006329,"dùng ít không lên màu dùng nhiều bết tóc dễ bay màu không giống với mô tả
","1
"
train_006330,"mình chọn số 3 thì shop gửi số 10 không ưng lắm
","0
"
train_006331,"rất đáng tiền split ưng ý
","0
"
train_006332,"chất lượng sản phẩm tuyệt vời cấp ẩm cho da tức thì bọc hàng chống sốc siêu cẩn thận
","0
"
train_006333,"mình mua cả 3 hộp luôn mà chẳng có quà hic mình chưa xài nên không biết có hiệu quả không hy vọng là sẽ tốt
","0
"
train_006334,"giao đúng đủ số lượng quạt mát xinh xắn chất lượng rất tốt
","0
"
train_006335,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh split thơm lâu mùi hương nam tính sẽ mua mẫu khác dùng tiếp
","0
"
train_006336,"chưa sử dụng nhưng giao đúng hàng giá quá rẻ
","0
"
train_006337,"cuốn sách đẹp bọc cẩn thận nhưng nội chung không nhấn vào cái trọng điểm mà người đọc muốn biết
","1
"
train_006338,"chất lượng sản phẩm rất kém shop phục vụ rất kém máy mua về bị hư và nt shop kh thèm rep
","1
"
train_006339,"chất lượng sản phẩm tuyệt vời rất ưng ý yêu shop lắm luôn
","0
"
train_006340,"xài 2 ngày bị vô nước chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém
","1
"
train_006341,"đóng gói sản phẩm rất đẹp và chắc chắn còn chất lượng thì phải thêm thời gian nữa mới biết được dù sao vẫn cho shop 5 sao vì giá tốt
","0
"
train_006342,"né shop này ra chuyên bán hàng fake bảo chứng minh hàng thật thì không chững minh được còn vặn lại là sao mình cho đó là hàng giả mình chứng minh được thì im bặt
","1
"
train_006343,"đây là tuýp thứ 8 mình mua của cỏ rồi minisize nhưng xài được rất lâu kcn kiềm dầu mà vẫn đủ ẩm nâng tone che khuyết điểm thay lớp nền rất ổn luôn
","0
"
train_006344,"sản phẩm có mùi thơm nhẹ tự nhiên không gây bết dính tóc nhưng không thấy có tác dụng trong việc nuôi dưỡng kích thích tóc mọc nhanh chai nhựa đựng sản phẩm không được tốt lắm dùng 1 thời gian phần vòi xịt bị kẹt không ấn được nên mình phải mở hết nắp ra mới có thể lấy được sản phẩm split
","1
"
train_006345,"mẫu da và màu không như ảnh
","1
"
train_006346,"sơn chạm nắp lỏng lẻo vỏ không giống cây còn lại
","1
"
train_006347,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời rất đáng tiền split giao hàng hơi chậm chút
","0
"
train_006348,"đóng gói sản phẩm đẹp và chắc
","1
"
train_006349,"một hủ đào ngâm to bự nhiều đào đây đào mềm mềm giòn giòn ăn rất thích luôn rất đáng tiền
","0
"
train_006350,"đóng gói chắc chắn mẫu mã ok
","0
"
train_006351,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_006352,"áo thì đẹp nhưng mình đặt size to nhất mà sao giao áo size nhỏ xíu ah mặc cho thằng nhỏ không vừa chán shop thiệt
","0
"
train_006353,"đầu bút không cố định sp rất nhỏ và mỏng manh
","1
"
train_006354,"đăng 100ya nhưng thật sự chỉ 80ya
","1
"
train_006355,"không hiểu kiểm tra hàng kiểu gì mà mua 1 cái thì 1 cái không có cúc
","1
"
train_006356,"chưa được xem hàng nhưng shop rất nhiệt tình
","0
"
train_006357,"chất lượng sản phẩm rất kém rất không đáng tiền shop giao nhầm hàng
","1
"
train_006358,"hang động chắc chắn sz nhỏ hơn so với những loại bỉm khác
","0
"
train_006359,"ăn đau bụng
","1
"
train_006360,"1000 sao chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn split chủ shop dễ thương split ủng hộ 1000 lần hêhhe
","0
"
train_006361,"mới mua về chưa đi được ngày nào shop kêu đổi mà hẹn hoài không thấy mấy bạn mua suy nghĩ kĩ đẹp thật nhưng không đáng tiền dây cấn chân đi rất đau
","1
"
train_006362,"thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời giá rất ok
","0
"
train_006363,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanhgiày đẹp rất đáng tiền
","0
"
train_006364,"thời gian giao hàng rất nhanh rất đúng giá trị split
","0
"
train_006365,"không hài lòng 1 sao dây giày dễ tuột ký tự 50
","1
"
train_006366,"shop phục vụ kém sản phẩm không giống hình ảnh
","1
"
train_006367,"bị chập điện chạy loạn xạ
","1
"
train_006368,"mùi sơn hôi quá
","1
"
train_006369,"đánh yếu rè nhắn tin cho shop không trả lời quá tệ
","1
"
train_006370,"không uy tín lương gạt chuối hư mốc
","1
"
train_006371,"sp ok hợp với giá tiền túi 85kg mang vừa 42 nhà
","0
"
train_006372,"mấy ai cảm nhận được sự tinh tế và đẳng cấp khi cầm 1 chiếc bb với bàn phím qwerty nhưng công nghệ thì luôn luôn cải tiến và phát triển và đó cũng là cái mà bb đã không làm được và họ còn mất luôn cả chính kiến của mình khi chạy theo mảng full touch và làm mất đi cái truyền thống
","1
"
train_006373,"nhắn shop không lầy màu hồng mà shop vẫn giao màu hồng số 3 không quạt được
","1
"
train_006374,"mình lấy tên chữ cho bé nhưng mới treo đã bị hỏng 1 chữ
","1
"
train_006375,"việc đặt hàng đơn giản dễ dàng nhân viên giao hàng tốt và nhiệt tình mình chỉ không hài lòng thái độ nhân viên tổng đài của tiki khi gọi đt xác nhận đơn hàng cô nhân viên vừa nói vừa cười khúc khích không tập trung mong tiki góp ý cho đội ngũ tổng đài đt
","1
"
train_006376,"sản phẩm cây lau thích hợp cho nhà có diện tích rộng lau sạch và nhanh tuy nhiên phần chốt dễ bị lệch mình mới mua được gần 2 tháng và đã bị hỏng
","1
"
train_006377,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh 10 điểm
","0
"
train_006378,"cốc bé tý
","1
"
train_006379,"1 3 là bông tẩy trang còn lại là bông mỏng dính để đắp lotion thất vọng quá sẽ không mua lại
","1
"
train_006380,"chưa dùng nên chưa bt chất lượng để em dùng thử đã split
","0
"
train_006381,"túi không cân đối đường may chắc chắn nhưng bị nhíu như hình
","1
"
train_006382,"lúc đầu nhìn vào cứ tưởng màu đục ai ngờ tét thử màu lên trong vắt tươi cực kì luôn không bằng ecoline nhưng như thế này là ok rồi
","0
"
train_006383,"""Mình hơi buồn một tẹo vì mua sách với thông báo sẽ nhận được chữ ký kèm theo nhưng khi nhận được sách thì lật tới lật lui cũng không thấy chữ ký đâu. Cứ ôm suy nghĩ là anh Nguyễn Đức Anh sẽ ký vào một chỗ nào đó bí mật nên ôm hi vọng lật từng trang sách.  Xong giờ ôm nỗi buồn gặm nhấm sách một mềnh. Rõ là cô đơn. Còn về nội dung sách thì chắc tâm trạng đang buồn nên thấy sách cũng buồn. Có cảm giác hình như mình đã bắt gặp đâu đó ngoài đời. Nói chung là niềm vui thì ít mà nỗi buồn thì nhiều.""
","1
"
train_006384,"gương mini dễ thương shop đóng gói khá cẩn thận để tránh gương vô tình bị vỡ trong quá trình vận chuyển
","0
"
train_006385,"hàng đẹp không vào nước
","0
"
train_006386,"quá đẹp luôn
","0
"
train_006387,"không đáng tiền chất lượng kém
","1
"
train_006388,"quá nhanh quá nguy hiểm quá tuyệt vời đúng là quê mình có khác thank
","0
"
train_006389,"đóng gói sản phẩm rất đẹp và chắc chắn màu 5 hồng tươi tắn màu 15 cam đất tự nhiên rất thik
","0
"
train_006390,"sản phẩm chính hãng đóng gói cẩn thận chức năng cơ bản dùng khá ok
","0
"
train_006391,"ngon ăn gạo nhiều kb bị béo không hix
","0
"
train_006392,"đóng gói sản phẩm rất đẹp và chắc chắnchưa sử dụng nên chưa biếthy vọng đúng 5 sao
","0
"
train_006393,"good product quality fast delivery
","0
"
train_006394,"kém chất lượng hàng giả hàng nhái nhé
","0
"
train_006395,"đóng gói sản phẩm kém làm sản phẩm bị bật nắp rớt ra ngoài dính băng dính lỏng lẻo có chai bị mờ date
","1
"
train_006396,"đây là xốp cao cấp chứ không phải cao su non
","1
"
train_006397,"giao hàng nhanh hại sử dụng xacảm ơn shop nhiều
","0
"
train_006398,"giày đẹp ủng hộ dài dài
","0
"
train_006399,"đẹp thật như hơi mỏng tí
","0
"
train_006400,"các bạn cẩn thận khi nhận hàng nhé khác hoàn toàn so với hình ảnh shop là ăn vậy cho ra đảo đi là vừa vẫn là cường lực trong suốt thôi ae ạ
","1
"
train_006401,"mùi hương ngọt ngào đúng mùi mìh thik luôn thời gian giao hàng rất nhanh
","0
"
train_006402,"chất lượng sản phẩm tốt thời gian giao hàng nhanh split
","0
"
train_006403,"lúc xem quảng cáo trên này mk tưởng hay nhưng khi mua về mới biết là chán tới mức nào
","1
"
train_006404,"ngon lắm luôn
","0
"
train_006405,"chất lượng sản phẩm tuyệt vời tuyệt vời
","0
"
train_006406,"bán không có dây
","1
"
train_006407,"ăn đk kể nhạt chút nữa thì ngon đậm quá
","0
"
train_006408,"chất lượng sản phẩm kém mới đeo mà giờ chạy lung tung không đúng phải chỉnh đi chỉnh lại nhiều lần
","1
"
train_006409,"tiki dạo này làm ăn vớ vẩn thiếu trách nhiệm quá em có đặt combo bộ truyện này thế mà hàng chưa đến tay đã ghi giao hàng thành công chờ mòn mỏi cuối cùng chẳng nhận được gì
","1
"
train_006410,"đây là quyển sách tệ nhất mình đã từng đọc văn phòng ngớ ngẩn nhạt nhẽo
","1
"
train_006411,"sản phẩm mình đặt màu nâu đỏ mà nhận về màu nâu đậm luôn ý xấu đừng hỏi luôn
","1
"
train_006412,"mình xin phép đánh giá là màu hơi kém tí
","1
"
train_006413,"đây cũng là chiến lược của các nhà mạng bên mỹ như at t họ muốn độc quyền khai thác iphone để tạo lợi thế cạnh tranh so với các nhà mạng khác
","1
"
train_006414,"đặt size 35 giáo size 36
","1
"
train_006415,"hàng vừa được nhân đã hỏng 1 bên tai không nghe được
","1
"
train_006416,"thời gian giao hàng chậm đóng gói sản phẩm kém
","1
"
train_006417,"giao hàng tận nơi sản phẩm tốt
","0
"
train_006418,"rất giòn và ngon mỗi túi có tận 3 miếng cơm shop đóng gói cẩn thận cảm ơn shop
","0
"
train_006419,"đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn split đã mua lần 2
","0
"
train_006420,"hàng không đúng hình kém chất lượng shop phục vụ rất kém chất lượng sản phẩm rất kém
","1
"
train_006421,"hàng giao về đúng mẫu rất ưng ý mới sử dụng nên không đánh giá về chất lượng
","0
"
train_006422,"split đậu của ăn ngon vị cũng ngon nốt bánh chia bịch nhỏ ăn rất tiện thích nhất vừa xem phim vừa nhai đậu
","0
"
train_006423,"shop đóng gói kĩ hậu mãi cũng kĩ được tặng mã giảm giá 20k nữa mỗi tội đôi đũa ăn bánh tráng bỏ ngoài hộp carton trông hơi không được vệ sinh split nhưng tóm lại là rất hài lòng
","0
"
train_006424,"giao hàng không đúng dự thật mua bình 200k gũi hàng binh có 160k
","1
"
train_006425,"sản phẩm giống ảnh đẹp nhưng mới mua nên cần thời gian theo dõi thêm
","0
"
train_006426,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt trả lời nhiệt tình thiết bị khỏe
","0
"
train_006427,"thất vọng không thấy mắc khóa dây đeo 2 bên cắt vết cắt rõ chán hạt thì không di chuyển được nt thì tại nhà sản xuất không biết dòng chữ bảo t đăng lên để làm gì còn chưa sử dụng không biết chất lượng thế nào nữacái cảm giác như bị lừa haz hayz
","1
"
