id,comment,label
train_009713,bàn phím không nhạy có những phím nhấn 2 lần mới được trong vòng chưa đến 1 tháng mình dùng rất ít vì ngày đi làm tối về thỉnh thoảng mới dùng nhưng đã bị hỏng 3 phím nhấn không hiện chữ khá thất vọng,"1
"
train_009714,nhất định sẽ ghé mua ở shop nx SPLIT đồ quá tuyệt hơn mức tưởng tượng,"0
"
train_009715,chất lượng sản phẩm tuyệt vời cám ơn shop,"0
"
train_009716,không đáng 1 sao hàng quá kém chất lượng nhân hạt óc chó teo tóp lép xẹp bị héo quắt mặc dù nhân không khô trong túi còn có con sâu đang bò không có ngày sx mặc dù ghi hsd 12 tháng người mua phải bỏ tiền túi trả phí vận chuyển 1 3 giá trị hàng để trả hàng sẽ không bao giờ mua của shop này nữa,"1
"
train_009717,hàng kém chất lượng vcl nho đen ăn đắng SPLIT vị nho thì ngọt khé cổ,"1
"
train_009718,cần chú ý khâu đóng gói tránh hàng bị móp méo SPLIT có thể chêm giấy carton vào để hạn chế lực tác động lúc vận chuyển,"0
"
train_009719,mũi giày nào cũng bị nhòe màu nhìn xấu,"0
"
train_009720,chất lượng sản phẩm tuyệt vời ưng ý lắm luôn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,"0
"
train_009721,chất lượng sản phẩm rất kém đt iphone 5s mà sạc 1 lầb đã hết pin,"1
"
train_009722,chất lượng sản phẩm tuyệt vời SPLIT giầy đi không được êm đau chân nhưng mã đẹp tạm ổn,"0
"
train_009723,hàng nhận về đúng như trên thông tin sp,"0
"
train_009724,đồng hồ rất đẹp đeo lên sang và sáng tay lắm giao hàng thì siêu nhanh đặt hàng sáng hôm qua mà sáng nay đã nhận được hàng rồi thanks shop,"0
"
train_009725,đèn bắt được côn trùng và muỗi nhưng hiệu quả thấphiệu quả đuổi muỗi cũng hạn chế,"1
"
train_009726,vừa nhận hàng mình khui ra thấy trên hộp móp méo khung sản phẩm móp méo như đã bị khui trước rồi chân lightning cũ y như đã qua sử dụng cắm tai nghe và sạc vào thì chập chờn không ổn định cả sạc lẫn tai nghe không vừa lòng,"1
"
train_009727,chất lượng sản phẩm rất kémnhái,"1
"
train_009728,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn SPLIT phải nói là ngạc nhiên về khoản giao hàng cực nhanh của shop lúc giao hàng đến mình còn ngơ ngác không biết hàng gì bận sinh năm xem trước đó có đặt mua gì ngoài mấy hộp mask không vì hàng mới đặt hôm trước mà hôm sau đã tới nhà d,"0
"
train_009729,giày mềm êm chân đế cao su rất mềm,"0
"
train_009730,shop giao hàng nhanh đóng gói ok có thể hàng bị móp là do bên vận chuyển chứ hk phải do bên shop tư vấn nhiệt tình thanks shop,"0
"
train_009731,thời gian giao hàng rất chậm đặt hàng màu đen giao màu trắng tem niêm phong bị shop rạch sẵn check code không ra lưu ý khi mua hàng rất không đáng tiền,"1
"
train_009732,sản phẩm xạc đầy không tự ngắt hàng không đúng như shop nói,"1
"
train_009733,mẻ đầu vì hốc bỏ hộp sữa vào nhỏ quá nên nhét hộp sữa 1l vào hơi khó khăn khi lôi ra kiểm tra xem sữa chua chưa thì phải lôi mạnh khiến men bị long chân mẻ thứ 2 ủ 10 tiếng ở 42 độ nhưng vẫn không chua gì cả ủ theo cách truyền thống ngon hơn nhiều sp này hốc bỏ sữa nhỏ bất tiện quá,"1
"
train_009734,đóng gói sản phẩm rất đẹp và chắc chắn có điều shop không cho kiểm hàng khó xử em muốn hủy đơn vì bên shop có kiểu giày khác được hơn chất lượng sản phẩm tuyệt vời,"0
"
train_009735,khoái cái loa 4w quá màn hình thì quá đẹp về vn là mua ngay 10 cái tặng mấy cụ già xài,"0
"
train_009736,không ngon như mọi người nói ý kién cá nhân chất lượng sản phẩm rất kém,"1
"
train_009737,bị lỗi nhỏ nhưng có thể bỏ qua vì giầy đẹp lắm,"0
"
train_009738,shop không uy tín sản phẩm có tặng phẩm nhưng khi giao lại không có tặng phẩm,"1
"
train_009739,đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm rất đẹp khá hài lòng,"0
"
train_009740,sản phẩm đẹp hơn so với giá tiền,"0
"
train_009741,chất lượng sản phẩm rất kémhàng nhái khăn sữa của nhật không nên mua phí tiền,"1
"
train_009742,đóng gói sản phẩm rất đẹp và chắc chắnhơi nhỏ,"0
"
train_009743,thanh gỗ bánh xe sau ngắn hơn thanh trướcđi bị kẹt khó đẩy,"1
"
train_009744,hơi mềmgiao hang nhanh,"0
"
train_009745,shop giao sai sz mình đặt nhưng chất lượng ok mng hãy ủng hộ shop nhé,"0
"
train_009746,chất lươnngj tốt giá tốt,"0
"
train_009747,khăn quá mỏng và nhỏ hơn khăn sữa nữa chỉ có khẩu trang bé là mình vừa ý,"1
"
train_009748,đóng gói sản phẩm rất đẹp và chắc chắn SPLIT shop phục vụ rất tốt SPLIT thời gian giao hàng rất nhanh SPLIT chất lượng sản phẩm tuyệt,"0
"
train_009749,sản phảm tốt quá làm mình lại phải tốn tiền tiếp tục ủng hộ SPLIT xịt lên thì bị mượt quá không bết dính nữa chứ tóc con thì mọc nhiều quá cứ lởm chởm SPLIT giao hàng nhanh,"1
"
train_009750,thu hai ngay bluetooth kong vao duocmuon tai nhac tren PC noi vao la chet maykhong mo duoc may nua,"1
"
train_009751,sp rất ok shop phuc vụ chu đáo cảm ơn shop nhiều nha,"0
"
train_009752,êm à,"0
"
train_009753,xin chức mừng và chúc hai em thành công trong kỳ thi vào đại học sắp tới,"1
"
train_009754,giày đẹpchủ shop mã nhiệt tình luôn,"0
"
train_009755,kiểu dáng đẹp nhưng chất lượng và cách may quá không được thời gian giao hàng rất nhanh,"1
"
train_009756,form giày cứng vừa chân mang vào rất đẹp SPLIT đáng mua,"0
"
train_009757,doi lau qa,"1
"
train_009758,1 gói bị thủng 1 lỗ làm nước mặt nạ toè loe ra gói hàng hic hic đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời,"0
"
train_009759,giao hàng nhanh cl sp tuyệt vời nhưng shop giáo thiếu móc khoá của em mong shop lưu ý,"0
"
train_009760,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cảm ơn shop,"0
"
train_009761,chất lượng phù hợp với giá cả thời gian giao hàng khá nhanh,"0
"
train_009762,không thấy case silicon tặng kèm,"0
"
train_009763,màu hơi khó sử dụng,"0
"
train_009764,"""Thật sự đây là lần đầu tiên tôi thất vọng về chuyện giao hàng của tiki hẹn giao ngày 12/10 đến ngày 13/10 thì nhắn tin xin lỗi và báo lại là ngày 15/10 hết ngày 15 tôi vẫn chưa nhận được hàng cũng không nhận được bất cứ tin tức gì đt yêu cầu hỗ trợ thì hẹn tới hẹn lui vẫn không thể nói chính xác được khi nào tôi nhận được hàng.Vì đã thanh toán bằng thẻ ngay khi mua nên tôi không muốn hủy đơn hàng vì chuyện lấy lại tiền rất lằng nhằng và lâu.  SPLIT một công ty thương mai điện tử lớn như tiki mà khâu giao hàng lại kém không thể tin được","1
"
train_009765,chán quá,"1
"
train_009766,tạm được nhưng không nên đi nước quá nhiều bong keo,"0
"
train_009767,đóng gói không cẩn thận hộp bị méo mó,"1
"
train_009768,sản phẩm y hình có đều vận chuyển hơi bị móp mấy góc hộp,"0
"
train_009769,độ dày vừa phải co giãn tốt chất lượng sản phẩm tuyệt vời,"0
"
train_009770,chất lượng sản phẩm tuyệt vời ngon quá,"0
"
train_009771,giày chất lượng ok xứng với giá tiền hộp nike mới nguyên có hộp das thì hơi móp xíu cũng không đáng kể nhưng góp ý shop nếu được nên đổi dịch vụ shipper khác vì ghn giao hàng rất chậm phải liên hệ lên công ty hối mới giao lại dù sao vẫn cho 5 sao shop,"0
"
train_009772,ok shop phu vu la ok rôi mog la sau nay shop co nhiêu mat hag mình se ug hô tiep,"0
"
train_009773,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh shop tư vấn nhiệt tình,"0
"
train_009774,hàng chờ cả tuần mới được nhận lâu hơn cả mong đợi hôm qua vừa được khui seal và xài thử cho đến sáng nay thì bị sập nguồn sau khi có cuộc gọi đến đã gọi lên hotline của tiki để giải quyết giờ thì chờ đợi tiếp,"1
"
train_009775,hàng xiaomi ai chưa dùng thì chưa thể biết được dùng rồi mới thấy ngon bổ rẻ là như thế nào đang dùng mi4 và cảm thấy hài lòng kinh khủng hóng các thương gia nhập em mi band 2 này về là xúc cho 2 thứ nó giao cấu với nhau,"0
"
train_009776,đóng gói sản phẩm rất đẹp và chắc chắn SPLIT hàng chuẩn hãng lên màu đẹp mỗi tội bặm môi hơi dính,"0
"
train_009777,máy không chuẩn pin lắp mãi không được không phải máy mới,"1
"
train_009778,đặt đồng hồ này mà shop lại giao cho đồng hồ kia số điện thoại hotline không liên lạc được,"1
"
train_009779,chất lượng sản phẩm tuyệt vời tạm thời check thì hàng ok hốt được flash sale giá quá hời cảm ơn shop nhiều đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_009780,tot lamok hang dep không che vao dau,"0
"
train_009781,mùi thơm nhẹ rất thích shop phục vụ rất tốt thời gian giao hàng rất nhanh sau 2 tuần xịt thì phần mái ra nhiều tóc con mùi thơm dễ chịu không nồng như những loại khác mình từng dùng,"0
"
train_009782,máy này lực hút quá nhẹ không hút được gì phí tiền,"1
"
train_009783,chất lượng sản phẩm tuyệt vời rất đáng tiền rất ngon,"0
"
train_009784,"sp tốt được lắm rồi í ngon rồi mấy chỗ khác bán cao hơn nhiều hk biết ra s nữa SPLIT ""","0
"
train_009785,giòn thơm và rất ngontư vấn nhiệt tìnhsẽ ủng hộ dài dài shop phục vụ rất tốt,"0
"
train_009786,giày không giống hìnhlừa gạt,"1
"
train_009787,dùng được nhung lâu dài thì không biết bien không,"0
"
train_009788,chất lượng sản phẩm tuyệt vời hàng hóa rất ok mà giá rẻ tôi hài lòng,"0
"
train_009789,hang dep lam nha shop chất lượng sản phẩm tuyệt vời,"0
"
train_009790,gửi hàng không đúng khi đặt,"1
"
train_009791,"""Khổ giấy hơi lớn văn phạm vài nơi còn lang mang đứng trên cái nhìn tổng thể mà nói sách đưa đến một cái nhìn sâu sắc về cuộc đời của vua Gia Long nhưng từ góc nhìn của vua Xiêm nên chưa lột trần hết nội tâm nhân vật cái nhìn chung thiêng về đứng trên lập trường của A để nhìn B nên chưa tô rõ một số tình tiết đi quá nhanh nhưng một số đoạn lại quá chậm tạo cảm giác không đồng nhất khó tạo nên cảm giác hòa nhập vào cốt truyện. Mạch cảm xúc bị đứt đoạn khi nhiều câu văn bị lặp ở các đoạn gần nhau nên cảm giác đọc rất xoay vòng""","1
"
train_009792,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền hàng đẹp rất đáng tiền SPLIT ""","0
"
train_009793,bánh tráng bị hư rồi shop,"1
"
train_009794,sài không được,"1
"
train_009795,thẻ nhớ tốc độ ghi rất chậm không sử dụng được rất thất vọng về chât lượng thẻ,"1
"
train_009796,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn hơi to hơn so với hình nhưng nhìn chung là đẹp và giống hình,"0
"
train_009797,sp rat dẹp nhung mihdeo bi rong,"1
"
train_009798,thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền,"0
"
train_009799,chất lượng không tốt 2 giầy đều bị lỗi không có ô zê thiếu khuy chất lượng sản phẩm kém,"1
"
train_009800,nhìn đi nhìn lại vẫn không thấy có gì đáng để mua,"1
"
train_009801,"""Tôi biết Gào lâu lắm rồi từ khi còn là cô 8x đại loại như kiểu hot girl thời hiện đại...đến khi lập gia đình cuộc sống của cô chậm lại...thật hơn và lối nói chuyện cũng đậm chất từng trãi hơn...hai tác phẩm tôi mua là Hoa Linh Lan và Anh Sẽ Yêu Em Mãi Chứ....chưa thật sự thuyết phục tôi dù đã cố mua cuốn thứ hai để xem mình có thay đổi suy nghĩ cho tác giả này không...lối viết văn vẫn chưa chặt chẽ...khi thì trầm như chưa bao giờ được trầm kéo dài câu truyện lê thê khi lại chạy nhanh đến một cách chóng mặt...không khiến người ta đọng lại hoặc muốn đọc lại lần thứ hai...một kiểu trãi nghiệm sách như ăn một bát mì tôm...""","1
"
train_009802,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh mới gội lần đầu nhưng thấy cũng tốt mong là sẽ đạt hiệu quả,"0
"
train_009803,hang dep giong nhu hinh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
